reward 19,reward 20,reward 16,reward 26,reward 14,reward 1,reward 25,reward 28,reward 29,reward 3,reward 5,reward 8,reward 10,reward 21,reward 11,StepNum,reward 9,reward 15,reward 18,reward 7,reward 0,reward 22,reward 6,reward 13,reward 2,reward 12,reward 24,reward 27,reward 17,reward 4,reward 23
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1317000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1318000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1319000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1320000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1321000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1322000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1323000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1324000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1325000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1326000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1327000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1328000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1329000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1330000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1331000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1332000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1333000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1334000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1335000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1336000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1337000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1338000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1339000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1340000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
355.99645814394813,355.7573799650485,359.9774269359292,345.59606830885645,361.3402862073745,409.05501292988777,346.7396701395068,341.332610703319,340.7849502712192,393.0522158988983,389.66320840999634,377.8944151890383,368.4621980717331,355.6120897241281,368.3645495823144,1341000,372.8227963768805,360.35628936865055,356.1246608278939,378.55794768953166,411.1913643473281,354.1900227051001,387.3950144304019,361.96222025862266,406.0823833325771,363.9024325146618,349.2693643025474,345.09404361525077,357.0141858518604,392.77464321001594,351.75178469955506
