reward 24,reward 22,reward 21,reward 18,reward 17,reward 10,reward 8,reward 7,reward 3,reward 13,reward 5,reward 29,reward 2,reward 19,reward 23,reward 26,reward 4,reward 14,reward 27,reward 16,reward 1,reward 28,reward 11,reward 12,reward 15,reward 25,StepNum,reward 20,reward 9,reward 6,reward 0
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,949000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,950000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,951000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,952000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,953000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,954000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,955000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,956000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,957000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,958000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,959000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,960000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,961000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,962000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,963000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,964000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,965000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,966000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,967000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,968000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,969000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,970000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,971000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,972000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,973000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,974000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,975000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,976000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,977000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,978000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,979000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,980000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,981000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,982000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,983000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,984000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,985000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,986000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,987000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,988000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,989000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,990000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,991000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,992000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,993000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,994000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,995000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,996000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,997000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,998000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,999000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,1000000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,1001000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,1002000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,1003000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,1004000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
74.1778523433915,74.39111958213111,74.39735906145751,74.69869762848242,74.76895212095987,151.66746982426392,180.63182487427474,236.5969021129047,323.15638111351296,127.42987854135274,299.5231331566594,74.02412725635271,324.7535221999883,74.52131673628728,74.39101958213111,74.026890519107,316.9579096617545,75.11030457807418,74.02671785785581,74.86758148907633,344.33944095523896,74.02422725635272,147.3198390330506,137.81212417462228,75.10251581165028,74.026990519107,1005000,74.4006426687923,159.31238187826352,281.73274130854105,412.11191409587
