reward 29,reward 22,reward 21,reward 2,reward 15,reward 23,reward 24,reward 19,reward 14,reward 1,reward 28,StepNum,reward 25,reward 20,reward 16,reward 3,reward 10,reward 0,reward 9,reward 7,reward 18,reward 8,reward 5,reward 12,reward 26,reward 13,reward 11,reward 6,reward 27,reward 17,reward 4
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4963000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4964000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4965000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4966000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4967000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4968000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4969000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4970000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4971000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4972000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4973000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4974000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4975000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4976000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4977000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4978000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4979000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4980000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4981000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4982000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4983000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4984000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4985000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4986000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4987000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4988000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4989000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4990000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4991000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4992000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4993000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4994000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4995000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4996000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4997000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4998000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,4999000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5000000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5001000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5002000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5003000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5004000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5005000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5006000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5007000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5008000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5009000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5010000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5011000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5012000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5013000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5014000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5015000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5016000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5017000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5018000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
384.57185476889725,397.3114981609271,398.5042916585321,487.5932728006292,406.82586198030714,397.0377357626493,392.5852744209765,399.8653269533957,410.44276166523,493.50767746503334,384.7322363278444,5019000,392.38225108803107,399.6691474129541,401.2157159419956,456.88964910889484,419.3399700571316,503.6704451448388,422.1688405212318,434.55645480050714,399.92673935020116,431.1876768872995,436.97123445188294,416.47044879337653,389.2389938534999,411.48695581828883,416.5976366056518,435.45120987351015,388.885396896826,401.178321291526,442.8151909748533
