reward 22,reward 7,reward 2,reward 24,reward 1,reward 17,reward 3,reward 9,reward 26,StepNum,reward 25,reward 18,reward 28,reward 8,reward 15,reward 20,reward 6,reward 19,reward 14,reward 11,reward 4,reward 0,reward 21,reward 10,reward 23,reward 12,reward 27,reward 5,reward 29,reward 16,reward 13
230.90147934009823,369.8773628932794,435.3561975417414,226.19688832247263,441.3980236939136,242.1044110002045,401.9926776663359,367.182626596038,169.8768148507566,56000,224.12151222715576,236.96976531149394,167.22414794465746,369.8757552769142,242.63007888737062,233.4938721630461,376.9217977302163,233.82930569942732,245.29345606374602,355.78960747448036,382.887896122621,446.0207764276793,232.03981953374043,366.82481712949766,230.24043361545876,348.52907473628443,168.36844822754384,380.2867603608944,167.01608094904026,242.1921918348165,339.97761498812116
230.90147934009823,369.8773628932794,435.3561975417414,226.19688832247263,441.3980236939136,242.1044110002045,401.9926776663359,367.182626596038,169.8768148507566,57000,224.12151222715576,236.96976531149394,167.22414794465746,369.8757552769142,242.63007888737062,233.4938721630461,376.9217977302163,233.82930569942732,245.29345606374602,355.78960747448036,382.887896122621,446.0207764276793,232.03981953374043,366.82481712949766,230.24043361545876,348.52907473628443,168.36844822754384,380.2867603608944,167.01608094904026,242.1921918348165,339.97761498812116
230.90147934009823,369.8773628932794,435.3561975417414,226.19688832247263,441.3980236939136,242.1044110002045,401.9926776663359,367.182626596038,169.8768148507566,58000,224.12151222715576,236.96976531149394,167.22414794465746,369.8757552769142,242.63007888737062,233.4938721630461,376.9217977302163,233.82930569942732,245.29345606374602,355.78960747448036,382.887896122621,446.0207764276793,232.03981953374043,366.82481712949766,230.24043361545876,348.52907473628443,168.36844822754384,380.2867603608944,167.01608094904026,242.1921918348165,339.97761498812116
230.90147934009823,369.8773628932794,435.3561975417414,226.19688832247263,441.3980236939136,242.1044110002045,401.9926776663359,367.182626596038,169.8768148507566,59000,224.12151222715576,236.96976531149394,167.22414794465746,369.8757552769142,242.63007888737062,233.4938721630461,376.9217977302163,233.82930569942732,245.29345606374602,355.78960747448036,382.887896122621,446.0207764276793,232.03981953374043,366.82481712949766,230.24043361545876,348.52907473628443,168.36844822754384,380.2867603608944,167.01608094904026,242.1921918348165,339.97761498812116
230.90147934009823,369.8773628932794,435.3561975417414,226.19688832247263,441.3980236939136,242.1044110002045,401.9926776663359,367.182626596038,169.8768148507566,60000,224.12151222715576,236.96976531149394,168.36844822754384,369.8757552769142,242.63007888737062,233.4938721630461,376.9217977302163,233.82930569942732,245.29345606374602,355.78960747448036,382.887896122621,446.0207764276793,232.03981953374043,366.82481712949766,230.24043361545876,348.52907473628443,168.9610875176026,380.2867603608944,167.22414794465746,242.1921918348165,339.97761498812116
230.90147934009823,369.8773628932794,435.3561975417414,226.19688832247263,441.3980236939136,242.1044110002045,401.9926776663359,367.182626596038,169.8768148507566,61000,224.12151222715576,236.96976531149394,168.36844822754384,369.8757552769142,242.63007888737062,233.4938721630461,376.9217977302163,233.82930569942732,245.29345606374602,355.78960747448036,382.887896122621,446.0207764276793,232.03981953374043,366.82481712949766,230.24043361545876,348.52907473628443,168.9610875176026,380.2867603608944,167.22414794465746,242.1921918348165,339.97761498812116
230.90147934009823,369.8773628932794,435.3561975417414,226.19688832247263,441.3980236939136,242.1044110002045,401.9926776663359,367.182626596038,169.8768148507566,62000,224.12151222715576,236.96976531149394,168.36844822754384,369.8757552769142,242.63007888737062,233.4938721630461,376.9217977302163,233.82930569942732,245.29345606374602,355.78960747448036,382.887896122621,446.0207764276793,232.03981953374043,366.82481712949766,230.24043361545876,348.52907473628443,168.9610875176026,380.2867603608944,167.22414794465746,242.1921918348165,339.97761498812116
232.03981953374043,369.8773628932794,435.3561975417414,230.24043361545876,441.3980236939136,242.1921918348165,401.9926776663359,367.182626596038,224.12151222715576,63000,226.19688832247263,242.1044110002045,168.9610875176026,369.8757552769142,245.29345606374602,233.82930569942732,376.9217977302163,236.96976531149394,339.97761498812116,355.78960747448036,382.887896122621,446.0207764276793,233.4938721630461,366.82481712949766,230.90147934009823,348.52907473628443,169.8768148507566,380.2867603608944,168.36844822754384,242.63007888737062,345.1416297386471
233.4938721630461,369.8773628932794,435.3561975417414,230.90147934009823,441.3980236939136,242.63007888737062,401.9926776663359,367.182626596038,226.19688832247263,64000,230.24043361545876,242.1921918348165,169.8768148507566,369.8757552769142,339.97761498812116,236.96976531149394,376.9217977302163,242.1044110002045,344.934771802424,355.78960747448036,382.887896122621,446.0207764276793,233.82930569942732,366.82481712949766,232.03981953374043,348.52907473628443,224.12151222715576,380.2867603608944,168.9610875176026,245.29345606374602,345.1416297386471
233.4938721630461,369.8773628932794,435.3561975417414,230.90147934009823,441.3980236939136,242.63007888737062,401.9926776663359,367.182626596038,226.19688832247263,65000,230.24043361545876,242.1921918348165,169.8768148507566,369.8757552769142,339.97761498812116,236.96976531149394,376.9217977302163,242.1044110002045,344.934771802424,355.78960747448036,382.887896122621,446.0207764276793,233.82930569942732,366.82481712949766,232.03981953374043,348.52907473628443,224.12151222715576,380.2867603608944,168.9610875176026,245.29345606374602,345.1416297386471
233.4938721630461,369.8773628932794,435.3561975417414,230.90147934009823,441.3980236939136,242.63007888737062,401.9926776663359,367.182626596038,226.19688832247263,66000,230.24043361545876,242.1921918348165,169.8768148507566,369.8757552769142,339.97761498812116,236.96976531149394,376.9217977302163,242.1044110002045,344.934771802424,355.78960747448036,382.887896122621,446.0207764276793,233.82930569942732,366.82481712949766,232.03981953374043,348.52907473628443,224.12151222715576,380.2867603608944,168.9610875176026,245.29345606374602,345.1416297386471
233.4938721630461,369.8773628932794,435.3561975417414,230.90147934009823,441.3980236939136,242.63007888737062,401.9926776663359,367.182626596038,226.19688832247263,67000,230.24043361545876,242.1921918348165,169.8768148507566,369.8757552769142,339.97761498812116,236.96976531149394,376.9217977302163,242.1044110002045,344.934771802424,355.78960747448036,382.887896122621,446.0207764276793,233.82930569942732,366.82481712949766,232.03981953374043,348.52907473628443,224.12151222715576,380.2867603608944,168.9610875176026,245.29345606374602,345.1416297386471
233.4938721630461,369.8773628932794,435.3561975417414,230.90147934009823,441.3980236939136,242.63007888737062,401.9926776663359,367.182626596038,226.19688832247263,68000,230.24043361545876,242.1921918348165,169.8768148507566,369.8757552769142,339.97761498812116,236.96976531149394,376.9217977302163,242.1044110002045,344.934771802424,355.78960747448036,382.887896122621,446.0207764276793,233.82930569942732,366.82481712949766,232.03981953374043,348.52907473628443,224.12151222715576,380.2867603608944,168.9610875176026,245.29345606374602,345.1416297386471
233.4938721630461,369.8773628932794,435.3561975417414,230.90147934009823,441.3980236939136,242.63007888737062,401.9926776663359,367.182626596038,226.19688832247263,69000,230.24043361545876,242.1921918348165,169.8768148507566,369.8757552769142,339.97761498812116,236.96976531149394,376.9217977302163,242.1044110002045,344.934771802424,355.78960747448036,382.887896122621,446.0207764276793,233.82930569942732,366.82481712949766,232.03981953374043,348.52907473628443,224.12151222715576,380.2867603608944,168.9610875176026,245.29345606374602,345.1416297386471
233.4938721630461,369.8773628932794,435.3561975417414,230.90147934009823,441.3980236939136,242.63007888737062,401.9926776663359,367.182626596038,226.19688832247263,70000,230.24043361545876,242.1921918348165,224.12151222715576,369.8757552769142,339.97761498812116,236.96976531149394,376.9217977302163,242.1044110002045,344.934771802424,355.78960747448036,382.887896122621,446.0207764276793,233.82930569942732,366.82481712949766,232.03981953374043,348.52907473628443,226.15315412961215,380.2867603608944,169.8768148507566,245.29345606374602,345.1416297386471
233.4938721630461,369.8773628932794,435.3561975417414,230.90147934009823,441.3980236939136,242.63007888737062,401.9926776663359,367.182626596038,226.19688832247263,71000,230.24043361545876,242.1921918348165,224.12151222715576,369.8757552769142,339.97761498812116,236.96976531149394,376.9217977302163,242.1044110002045,344.934771802424,355.78960747448036,382.887896122621,446.0207764276793,233.82930569942732,366.82481712949766,232.03981953374043,348.52907473628443,226.15315412961215,380.2867603608944,169.8768148507566,245.29345606374602,345.1416297386471
233.4938721630461,369.8773628932794,435.3561975417414,230.90147934009823,441.3980236939136,242.63007888737062,401.9926776663359,367.182626596038,226.19688832247263,72000,230.24043361545876,242.1921918348165,224.12151222715576,369.8757552769142,339.97761498812116,236.96976531149394,376.9217977302163,242.1044110002045,344.934771802424,355.78960747448036,382.887896122621,446.0207764276793,233.82930569942732,366.82481712949766,232.03981953374043,348.52907473628443,226.15315412961215,380.2867603608944,169.8768148507566,245.29345606374602,345.1416297386471
233.4938721630461,369.8773628932794,435.3561975417414,230.90147934009823,441.3980236939136,242.63007888737062,401.9926776663359,367.182626596038,226.19688832247263,73000,230.24043361545876,242.1921918348165,224.12151222715576,369.8757552769142,339.97761498812116,236.96976531149394,376.9217977302163,242.1044110002045,344.934771802424,355.78960747448036,382.887896122621,446.0207764276793,233.82930569942732,366.82481712949766,232.03981953374043,348.52907473628443,226.15315412961215,380.2867603608944,169.8768148507566,245.29345606374602,345.1416297386471
233.4938721630461,369.8773628932794,435.3561975417414,230.90147934009823,441.3980236939136,242.63007888737062,401.9926776663359,367.182626596038,226.19688832247263,74000,230.24043361545876,242.1921918348165,224.12151222715576,369.8757552769142,339.97761498812116,236.96976531149394,376.9217977302163,242.1044110002045,344.934771802424,355.78960747448036,382.887896122621,446.0207764276793,233.82930569942732,366.82481712949766,232.03981953374043,348.52907473628443,226.15315412961215,380.2867603608944,169.8768148507566,245.29345606374602,345.1416297386471
233.4938721630461,369.8773628932794,435.3561975417414,230.90147934009823,441.3980236939136,242.63007888737062,401.9926776663359,367.182626596038,226.19688832247263,75000,230.24043361545876,242.1921918348165,224.12151222715576,369.8757552769142,339.97761498812116,236.96976531149394,376.9217977302163,242.1044110002045,344.934771802424,355.78960747448036,382.887896122621,446.0207764276793,233.82930569942732,366.82481712949766,232.03981953374043,348.52907473628443,226.15315412961215,380.2867603608944,169.8768148507566,245.29345606374602,345.1416297386471
233.4938721630461,369.8773628932794,435.3561975417414,230.90147934009823,441.3980236939136,242.63007888737062,401.9926776663359,367.182626596038,226.19688832247263,76000,230.24043361545876,242.1921918348165,224.12151222715576,369.8757552769142,339.97761498812116,236.96976531149394,376.9217977302163,242.1044110002045,344.934771802424,355.78960747448036,382.887896122621,446.0207764276793,233.82930569942732,366.82481712949766,232.03981953374043,348.52907473628443,226.15315412961215,380.2867603608944,169.8768148507566,245.29345606374602,345.1416297386471
233.82930569942732,376.9217977302163,441.3980236939136,232.03981953374043,446.0207764276793,245.29345606374602,435.3561975417414,369.8757552769142,230.24043361545876,77000,230.90147934009823,242.63007888737062,226.15315412961215,369.8773628932794,344.934771802424,242.1044110002045,380.2867603608944,242.1921918348165,345.1416297386471,366.82481712949766,401.9926776663359,447.3203149812548,236.96976531149394,367.182626596038,233.4938721630461,355.78960747448036,226.19688832247263,382.887896122621,224.12151222715576,339.97761498812116,348.52907473628443
233.82930569942732,376.9217977302163,441.3980236939136,232.03981953374043,446.0207764276793,245.29345606374602,435.3561975417414,369.8757552769142,230.24043361545876,78000,230.90147934009823,242.63007888737062,226.15315412961215,369.8773628932794,344.934771802424,242.1044110002045,380.2867603608944,242.1921918348165,345.1416297386471,366.82481712949766,401.9926776663359,447.3203149812548,236.96976531149394,367.182626596038,233.4938721630461,355.78960747448036,226.19688832247263,382.887896122621,224.12151222715576,339.97761498812116,348.52907473628443
233.82930569942732,376.9217977302163,441.3980236939136,232.03981953374043,446.0207764276793,245.29345606374602,435.3561975417414,369.8757552769142,230.24043361545876,79000,230.90147934009823,242.63007888737062,226.19688832247263,369.8773628932794,344.934771802424,242.1044110002045,380.2867603608944,242.1921918348165,345.1416297386471,366.82481712949766,401.9926776663359,447.3203149812548,236.96976531149394,367.182626596038,233.4938721630461,355.78960747448036,229.4719711196837,382.887896122621,226.15315412961215,339.97761498812116,348.52907473628443
233.82930569942732,376.9217977302163,441.3980236939136,232.03981953374043,446.0207764276793,245.29345606374602,435.3561975417414,369.8757552769142,230.24043361545876,80000,230.90147934009823,242.63007888737062,226.19688832247263,369.8773628932794,344.934771802424,242.1044110002045,380.2867603608944,242.1921918348165,345.1416297386471,366.82481712949766,401.9926776663359,447.3203149812548,236.96976531149394,367.182626596038,233.4938721630461,355.78960747448036,229.4719711196837,382.887896122621,226.15315412961215,339.97761498812116,348.52907473628443
233.82930569942732,376.9217977302163,441.3980236939136,232.03981953374043,446.0207764276793,245.29345606374602,435.3561975417414,369.8757552769142,230.24043361545876,81000,230.90147934009823,242.63007888737062,226.19688832247263,369.8773628932794,344.934771802424,242.1044110002045,380.2867603608944,242.1921918348165,345.1416297386471,366.82481712949766,401.9926776663359,447.3203149812548,236.96976531149394,367.182626596038,233.4938721630461,355.78960747448036,229.4719711196837,382.887896122621,226.15315412961215,339.97761498812116,348.52907473628443
