reward 27,reward 2,StepNum,reward 1,reward 11,reward 14,reward 10,reward 12,reward 6,reward 23,reward 13,reward 9,reward 29,reward 21,reward 26,reward 3,reward 7,reward 28,reward 0,reward 16,reward 4,reward 24,reward 18,reward 15,reward 25,reward 20,reward 19,reward 22,reward 17,reward 8,reward 5
306.1101834250345,347.9386215549627,1737000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1738000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1739000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1740000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1741000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1742000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1743000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1744000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1745000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1746000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1747000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1748000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1749000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1750000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1751000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1752000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1753000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1754000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1755000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1756000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1757000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1758000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1759000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1760000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1761000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1762000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1763000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1764000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1765000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1766000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1767000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1768000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1769000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1770000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1771000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1772000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1773000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1774000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1775000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1776000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1777000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1778000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1779000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1780000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1781000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1782000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1783000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1784000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1785000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1786000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1787000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1788000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1789000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1790000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1791000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
306.1101834250345,347.9386215549627,1792000,359.8640405546603,330.5833580531642,327.58482059696235,331.3556444288689,328.7555248114095,335.396697950973,311.84746546531557,328.54444770205725,332.1813594006932,301.0178719969489,314.4412617748626,306.9709612691292,342.21678061707837,335.26901236132795,305.85602977532125,366.5066092806689,319.0930829475483,341.30984615476393,308.6737914924923,318.01641356441297,327.10683401632605,308.6366242560349,316.49612025650276,316.76185104784304,312.4972325784272,318.49673504549764,334.1558695807252,335.8049277864794
